date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2022-10-04,11:06:00,17208.75,17205.85,17217.45,2.9,0.2952,0.0038,2.3861,-9.5124,-5.6528,0.121,-9.3914,-1.9659,42.7783,34.0864,-65.9136,-21.2,37.3636,31.9916,38.3942,0.3304,0.1875,1,0.8243,0.5179,1,0.011,0.0881,-0.0012,2.5537,-0.3974,2.5537,-5.4386,6.794,1,0.0467,0.8169,3.4513,1.234,-13.7995,-14.5651,0.3155,0.0047,0.9392,48.0109,24.4898,-75.5102,1,0.4435,0.113,0.5612,0.5565,0,0.5814,1.1113,0,0.0,0.0,-2.1084,3.3865,0.498,0.0044,0.2137,36.6189,72.4777,-27.5223,1,0.3972,0.5544,0.5914,0.9516,0,1.7074,2.5537,1,0.0,0.0,9.475,3.275,0.8076,0.0024,-0.1302,66.9774,82.5668,-17.4332,1,0.5475,0.3426,0.7153,0.8901,1,4.3421,2.5537,1,1,1,0,0,0,0,9.0227,0.3575,1,17.4639,13.4604,111,263,2,B_wick_recover,0,0,1,0,2,0,1,1,0.7286,2,1.1584,5,1.9429,1.126,0
2022-10-04,11:30:00,17211.95,17203.1,17238.5,8.85,0.5163,0.0017,0.9753,-3.0781,-5.6975,5.5295,2.4514,-0.5515,57.6452,62.2468,-37.7532,4.2,27.9729,36.0729,27.9806,0.8985,0.0,1,1.5915,0.8985,1,0.0509,0.0765,-0.0046,2.7306,-0.412,2.7306,-1.8177,6.189,1,0.0444,1.7621,-1.0584,2.2728,-11.4001,-6.3095,0.1541,0.0037,0.0952,44.1755,17.8382,-82.1618,0,0.2674,0.419,1.0741,0.419,0,0.412,2.7306,0,0.0,0.0,-14.0104,-7.2442,0.3107,0.0043,0.3196,29.8913,61.2478,-38.7522,0,0.556,0.2895,0.5975,0.2895,0,1.8177,2.7306,0,0.0,0.0,9.475,3.275,0.8076,0.0024,-0.1302,66.9774,82.5668,-17.4332,1,0.5475,0.3426,0.7153,0.8901,1,4.2495,3.3204,0,1,0,0,0,0,0,10.4217,0.3761,1,19.171,15.2932,135,239,2,B_wick_recover,0,0,1,0,1,1,1,1,0.412,4,0.7142,6,1.228,0.1777,0
2022-10-04,12:23:00,17243.25,17230.8,17280.6,12.45,0.8004,0.0012,0.6195,1.0184,5.4696,6.5244,7.5428,-1.6533,61.0687,89.117,-10.883,10.15,30.3444,37.0454,31.4076,0.9468,0.0,1,1.9228,0.9468,1,0.074,0.0784,-0.009,3.173,-0.3802,3.173,-0.3875,6.8389,1,0.0519,1.9834,7.2716,7.6862,6.9856,6.5206,0.8036,0.0034,1.9401,65.0965,87.8073,-12.1927,0,0.0536,0.8103,1.5318,0.8103,0,0.1024,3.173,0,2.6164,0.0,15.5903,10.3314,0.7968,0.0042,0.8547,43.3488,89.9109,-10.0891,1,0.2908,0.5797,0.6105,0.8705,0,0.4972,3.173,0,0.0,0.0,10.1856,8.9144,0.7939,0.0028,0.3403,65.7669,84.1253,-15.8747,1,0.1697,0.2674,0.678,0.4371,0,2.8148,3.173,0,0,2,0,0,0,0,14.0082,0.5587,1,17.3494,18.4168,188,186,2,A_clean,1,0,0,0,1,2,0,0,0.0,5,0.6039,0,0.0,-0.0292,1
2022-10-04,13:01:00,17248.1,17242.7,17264.3,5.4,0.33,0.0009,-0.0251,-1.0812,3.8102,0.0601,-1.0211,-2.8084,48.1698,47.5177,-52.4823,0.85,26.2,15.6872,27.3947,0.3308,0.5,1,1.0627,0.8308,0,0.013,0.0107,-0.0209,1.6432,-0.9483,1.6432,-1.8148,6.1162,1,0.0309,1.0989,7.9407,13.3818,1.3007,0.1929,0.6879,0.0039,2.7386,56.7935,63.1258,-36.8742,1,0.6444,0.0,1.0005,0.6444,0,0.6703,1.5369,0,5.8686,0.0,9.0462,9.0441,0.7506,0.0044,1.4467,43.9581,80.8866,-19.1134,1,0.5333,0.0,0.3912,0.5333,0,0.6703,1.5369,0,0.0,0.0,8.9247,15.9586,0.753,0.0029,0.5315,60.7517,81.7972,-18.2028,1,0.0676,0.1563,0.6315,0.2239,0,3.3599,2.4443,1,0,2,0,0,0,0,16.4562,0.587,1,19.3992,21.3857,226,148,3,A_slight_delay,0,1,0,0,2,0,0,0,0.0,6,0.6099,0,0.0,0.6703,0
2022-10-04,13:17:00,17246.05,17242.4,17257.0,3.65,0.4577,0.0007,0.3188,-1.5187,0.8449,0.8082,-0.7106,-1.8485,50.0478,58.7031,-41.2969,-1.5,27.1479,19.2496,28.0413,0.7529,0.1059,1,0.8485,0.8588,0,0.0226,0.0009,-0.009,1.7169,-0.7886,1.7169,-1.4075,5.009,1,0.0233,0.8845,6.3443,14.2976,1.5268,0.774,0.6594,0.0026,1.5134,57.1074,65.5678,-34.4322,1,0.2328,0.7112,0.9616,0.944,0,0.5989,1.7169,0,7.2077,0.0,13.117,6.7553,0.8192,0.0045,1.4664,47.6667,86.9902,-13.0098,1,0.3545,0.3873,0.6504,0.7418,0,2.5354,1.7169,1,0.0,0.0,8.9247,15.9586,0.753,0.0029,0.5315,60.7517,81.7972,-18.2028,1,0.0676,0.1563,0.6315,0.2239,0,4.5119,2.5754,1,0,2,0,0,0,0,19.6845,0.575,1,23.6873,25.7036,242,132,3,A_clean,1,0,0,0,1,6,0,0,0.0,7,0.569,0,0.0,0.8485,1
2022-10-04,13:48:00,17258.4,17254.6,17269.8,3.8,0.4955,0.0011,0.9983,-0.009,3.0764,2.1099,2.1009,-1.2484,53.9195,60.4247,-39.5753,0.15,35.7227,25.2218,31.4859,0.8947,0.1053,1,0.64,1.0,1,0.0171,0.0559,-0.0269,2.6356,-0.9431,2.6356,-1.7262,5.938,1,0.0403,0.6134,6.0108,14.773,1.2507,1.3234,0.6743,0.0016,0.5602,55.3084,53.0449,-46.9551,1,0.1464,0.5545,1.2631,0.7009,0,0.0674,2.6356,0,7.6928,0.0,-0.9811,5.2274,0.6407,0.0045,1.3799,41.7322,64.3366,-35.6634,0,0.4113,0.3099,0.8537,0.3099,0,0.0674,4.2523,0,0.0,0.0,8.9247,15.9586,0.753,0.0029,0.5315,60.7517,81.7972,-18.2028,1,0.0676,0.1563,0.6315,0.2239,0,1.7262,4.2523,0,0,2,0,0,0,0,18.6849,0.647,1,19.9816,23.7624,273,101,3,D_sl_hit,0,0,0,0,11,0,1,0,3.6124,1,1.002,0,0.0,0.0674,0
2022-10-04,14:00:00,17249.2,17240.8,17274.4,8.4,0.5208,0.0021,1.7546,-3.6538,-2.4757,6.2397,2.586,0.291,60.0039,62.5731,-37.4269,0.4,43.4942,26.876,22.9314,0.8889,0.0,1,1.5429,0.8889,1,0.047,0.056,0.0711,2.3838,-0.1714,2.6205,-3.1757,6.1247,1,0.0237,1.5724,2.6023,12.9796,-7.0555,-4.281,0.1935,0.0016,-0.2144,41.6572,22.3944,-77.6056,1,0.2694,0.5544,0.7484,0.8238,0,-1.0449,2.6205,0,7.6928,0.0,-0.9811,5.2274,0.6407,0.0045,1.3799,41.7322,64.3366,-35.6634,0,0.4113,0.3099,0.8537,0.3099,0,1.5674,2.6205,0,0.0,0.0,8.9247,15.9586,0.753,0.0029,0.5315,60.7517,81.7972,-18.2028,1,0.0676,0.1563,0.6315,0.2239,0,3.1757,2.6205,0,0,2,0,0,0,0,16.613,0.5934,1,19.3724,21.5357,285,89,3,A_clean,1,0,0,0,1,10,0,0,0.0,4,0.769,9,2.0981,2.0409,0
2022-10-06,10:28:00,17409.7,17404.6,17425.0,5.1,0.4791,0.0007,0.1758,1.1096,5.8077,0.462,1.5717,-1.1002,51.3028,59.1331,-40.8669,4.25,12.6795,24.5111,22.3785,0.7479,0.1092,1,1.0184,0.8571,0,0.0233,-0.0006,0.0009,1.1982,-1.0441,1.8058,-1.318,5.8423,1,0.0153,1.0259,6.1147,0.0,7.0961,7.3822,0.7501,0.0039,1.9294,63.5085,89.5676,-10.4324,1,0.0687,0.4885,0.5732,0.5573,0,1.0441,1.1982,0,0.0,0.0,11.8358,15.4975,0.7482,0.0041,1.1634,47.1245,77.6324,-22.3676,1,0.5325,0.0774,0.4382,0.6099,0,1.1297,1.6346,0,0.0,0.0,0.6,1.2,0.75,0.0002,-0.2755,100.0,65.3778,-34.6222,1,0.0463,0.3915,0.7407,0.4378,1,2.2337,4.7841,0,1,1,0,0,0,0,5.212,0.1752,0,14.3865,11.1172,73,301,1,D_sl_hit,0,0,0,0,1,4,1,0,2.6445,1,0.861,2,1.2324,2.2337,0
2022-10-06,10:41:00,17403.35,17395.7,17426.3,7.65,0.417,0.0019,1.0455,-3.4413,1.0259,3.0336,-0.4077,-1.2399,52.0987,42.2619,-57.7381,-14.9,29.9105,27.7884,29.9747,0.7257,0.1486,1,1.4305,0.8743,1,0.0374,0.063,0.0607,2.3216,-0.1798,2.3216,-3.1717,6.1165,0,0.0191,1.3747,5.3381,0.0,-2.7204,-1.3835,0.5719,0.0037,1.6439,51.5148,69.2949,-30.7051,1,0.3421,0.0632,0.4743,0.4053,0,0.1798,1.3733,0,0.0,0.0,1.2067,9.3565,0.5806,0.0037,0.7325,33.6364,64.307,-35.693,0,0.3259,0.2872,0.876,0.2872,0,3.1717,2.3216,0,0.0,0.0,0.6,1.2,0.75,0.0002,-0.2755,100.0,65.3778,-34.6222,1,0.0463,0.3915,0.7407,0.4378,1,3.1717,3.5314,0,1,1,0,0,0,0,3.9401,0.1387,0,13.7414,9.5806,86,288,1,D_sl_hit,0,0,0,0,1,2,1,0,2.1663,5,0.8583,0,0.0,0.0899,0
2022-10-06,10:53:00,17393.55,17388.0,17410.2,5.55,0.438,0.0013,0.8217,-4.1907,-3.1353,1.9458,-2.2449,-2.3923,50.1121,51.9824,-48.0176,-9.25,34.2667,22.7911,32.5922,0.964,0.036,1,0.9828,1.0,0,0.0331,0.0103,0.0063,2.0896,-0.0531,2.0896,-3.6834,5.647,1,0.0308,1.0009,3.8446,0.0,-3.4211,-3.5794,0.5183,0.0035,0.9978,48.7526,64.6795,-35.3205,1,0.3271,0.6729,0.7373,1.0,0,0.2922,2.0896,0,0.0,0.0,2.0333,5.8198,0.5866,0.0035,0.4978,31.6294,65.3778,-34.6222,1,0.0568,0.8296,0.569,0.8864,0,1.4964,2.0896,0,0.0,0.0,0.6,1.2,0.75,0.0002,-0.2755,100.0,65.3778,-34.6222,1,0.0463,0.3915,0.7407,0.4378,1,5.1709,2.0896,1,1,1,0,0,0,0,2.5323,0.0823,0,14.8841,8.6418,98,276,1,A_clean,1,0,0,0,1,10,0,0,0.0,2,0.7987,0,0.0,1.4964,1
2022-10-06,11:31:00,17363.5,17357.5,17381.5,6.0,0.3091,0.0037,1.7214,-10.9916,-12.2852,0.9328,-10.0588,-2.2235,43.3049,47.6538,-52.3462,-13.5,60.3404,24.9934,38.1212,0.6747,0.0482,1,1.0233,0.7229,1,0.0334,0.0738,0.0305,2.8171,-0.2836,2.8171,-4.9438,8.1112,1,0.0392,0.9852,-7.445,-0.172,-23.3251,-18.3817,-0.0954,0.0038,-0.8318,23.5739,20.0365,-79.9635,0,0.0233,0.4315,1.092,0.4315,0,0.5671,1.8185,0,-0.8735,0.0,-21.4798,-12.6385,0.1632,0.0043,-0.0446,19.2974,25.0709,-74.9291,1,0.2488,0.4211,0.5561,0.6699,0,0.7582,1.8185,0,0.0,0.0,-16.85,-15.95,0.1468,0.0037,-0.2203,4.9451,27.7368,-72.2632,0,0.4789,0.3275,1.0884,0.3275,0,6.3862,2.8171,1,0,0,0,0,0,0,-1.9418,-0.0906,0,10.3622,2.8171,136,238,2,B_wick_recover,0,0,1,0,1,1,1,1,0.8383,2,0.8618,0,0.0,0.5671,0
2022-10-06,12:37:00,17377.5,17369.65,17401.05,7.85,0.4336,0.0023,1.4641,-2.7344,-0.277,3.7724,1.038,-0.417,54.4538,50.7267,-49.2733,-6.55,38.2837,22.8947,28.1682,0.9437,0.0375,1,1.1878,0.9812,0,0.0449,0.0222,0.061,1.5961,-0.0223,2.5909,-2.5167,6.7351,0,0.0286,1.0,-1.0187,-1.743,6.5734,-1.3097,0.6185,0.0037,1.3417,55.9159,79.8687,-20.1313,1,0.5882,0.3824,1.1739,0.9706,0,1.2323,1.5441,0,-2.2674,0.0,10.3372,1.0089,0.5934,0.0041,0.2856,38.1668,57.9694,-42.0306,1,0.6745,0.3131,0.9052,0.9875,0,2.1752,2.5909,0,0.0,0.0,13.9428,-3.3928,0.7377,0.0038,0.0035,68.4162,76.9144,-23.0856,1,0.8665,0.1203,0.7963,0.9867,1,4.6918,2.5909,1,1,0,0,0,0,0,-0.2598,-0.0101,0,12.4794,5.4713,202,172,2,A_clean,1,0,0,0,1,10,0,0,0.0,4,0.6696,0,0.0,2.0267,1
