date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2021-10-04,12:33:00,17658.9,17651.05,17682.45,7.85,0.3164,0.003,1.2666,-9.623,-14.928,0.51,-9.113,-3.9264,43.6277,34.3122,-65.6878,-10.3,59.0581,18.3817,35.16,0.7898,0.2102,1,1.1418,1.0,0,0.0408,0.049,-0.0309,1.6145,-0.8363,1.6145,-5.5199,6.8752,0,0.0355,1.1111,-12.5814,3.0878,-17.7815,-17.848,0.0756,0.0055,-0.4217,19.9169,17.5839,-82.4161,1,0.0967,0.8773,0.9773,0.974,0,0.3418,1.6145,0,4.0251,0.0,-9.8496,-12.0535,0.3688,0.0076,0.5114,60.0936,58.036,-41.964,1,0.5832,0.3415,0.9996,0.9247,0,3.4108,1.6145,0,0.0,0.0,-25.7508,-9.0992,0.174,0.0061,-0.0513,39.1016,52.6098,-47.3902,0,0.4947,0.3733,0.8007,0.3733,0,7.2507,1.6145,1,0,1,0,0,0,0,6.3053,0.2461,1,11.9633,11.2797,198,176,2,A_clean,1,0,0,0,1,10,0,0,0.0,4,0.7418,0,0.0,2.5599,1
2021-10-04,13:05:00,17666.9,17664.4,17674.4,2.5,0.3195,0.001,0.6662,-2.1085,-4.9845,0.0654,-2.0431,-0.5939,46.9081,36.6505,-63.3495,-0.75,32.1502,13.0544,27.032,0.5811,0.0946,1,0.7302,0.6757,1,0.0074,0.0065,0.0054,1.4899,-0.3157,1.4899,-2.5753,5.0673,0,0.0241,0.682,-9.8215,0.1289,-7.3126,-4.4355,0.2208,0.0038,0.7085,33.7607,27.856,-72.144,0,0.4521,0.4789,1.0557,0.4789,0,1.0854,1.4899,0,2.8371,0.0,-8.1518,-8.3103,0.3557,0.0073,0.9905,57.9477,26.9641,-73.0359,1,0.2278,0.675,0.5949,0.9028,0,2.0622,1.4899,1,0.0,0.0,8.8827,-15.816,0.5522,0.0055,0.0126,65.8826,77.1749,-22.8251,1,0.7153,0.2135,0.7767,0.9288,0,9.7389,1.4899,1,0,1,0,0,0,0,10.1336,0.2915,1,16.2315,16.8827,230,144,3,A_clean,1,0,0,0,1,4,0,0,0.0,1,0.8209,9,1.2038,1.8452,1
2021-10-04,14:07:00,17707.0,17699.15,17730.55,7.85,0.473,0.0011,0.2418,-0.9225,4.9507,2.3095,1.3871,-3.305,52.5123,69.4943,-30.5057,-6.55,33.3824,23.5964,39.6351,0.9375,0.0437,1,1.2001,0.9812,0,0.0435,0.013,0.0215,3.1953,-0.0225,3.1953,-1.4026,6.666,1,0.0382,1.2739,6.3628,6.9459,-1.0606,3.0578,0.6928,0.0038,2.3615,54.5193,72.7193,-27.2807,0,0.1487,0.6509,1.7689,0.6509,0,0.285,3.1953,0,9.6542,0.0,3.5065,9.2921,0.5241,0.0066,1.7919,60.9204,49.6605,-50.3395,0,0.4323,0.4339,1.1354,0.4339,0,1.4026,3.1953,0,0.0,0.0,-5.5766,-10.8816,0.398,0.0051,0.2978,58.2222,67.6497,-32.3503,0,0.442,0.4461,0.5559,0.4461,0,1.4026,4.0954,0,0,2,0,0,0,0,13.7189,0.5191,1,12.3388,18.8495,292,82,3,D_sl_hit,0,0,0,0,1,1,1,0,0.5701,2,0.8296,0,0.0,0.285,0
2021-10-04,14:23:00,17697.05,17688.6,17722.4,8.45,0.4069,0.001,-0.2323,-3.0556,-0.5454,1.5337,-1.5219,-1.8694,50.1173,56.4841,-43.5159,-3.9,44.1671,10.7142,28.1209,0.9883,0.0,1,1.4837,0.9883,0,0.0514,0.0206,0.0093,1.7006,-0.0694,1.9696,-2.0564,5.7626,1,0.0336,1.6348,3.5422,6.345,-3.0887,-2.472,0.5754,0.0034,2.196,46.7892,51.2165,-48.7835,1,0.0333,0.8286,0.9045,0.8619,0,0.1215,1.7006,0,9.985,0.0,2.0852,5.7937,0.4792,0.0053,1.3428,60.3624,50.0249,-49.9751,0,0.0783,0.629,0.6713,0.629,0,1.2928,1.7006,0,0.0,0.0,-5.5766,-10.8816,0.398,0.0051,0.2978,58.2222,67.6497,-32.3503,0,0.442,0.4461,0.5559,0.4461,0,3.3492,3.0108,0,0,2,0,0,0,0,14.1429,0.4627,1,14.2731,20.0777,308,66,3,A_clean,1,0,0,0,1,5,0,0,0.0,3,0.6924,7,1.5358,1.2928,0
2021-10-05,10:04:00,17664.05,17658.6,17680.4,5.45,0.3218,0.0018,0.6056,-4.3763,-2.1369,0.0815,-4.2948,-1.6192,46.6717,49.6016,-50.3984,-8.85,23.5892,14.7636,22.4066,0.384,0.488,1,0.8324,0.872,1,0.0099,-0.0037,0.0252,1.6582,-0.1731,1.6582,-2.6971,7.508,1,0.0466,0.879,-0.6377,0.0,-8.4528,-7.2347,0.1925,0.0022,-0.2418,47.5991,41.4503,-58.5497,1,0.2909,0.6145,0.6646,0.9055,0,0.1731,1.6582,0,0.0,0.0,6.12,-5.62,0.6692,0.0022,-0.1467,62.0063,75.6491,-24.3509,1,0.7287,0.2666,0.8782,0.9953,1,2.5639,1.6582,1,0.0,0.0,9.9333,19.8667,0.75,0.0034,0.1213,100.0,71.2188,-28.7812,1,0.5113,0.1472,1.0091,0.6585,0,5.9869,1.6582,1,1,0,0,0,0,0,0.3596,0.0153,1,7.4387,3.0834,49,325,1,A_clean,1,0,0,0,1,10,0,0,0.0,6,0.7286,8,1.4518,0.9457,1
2021-10-05,10:38:00,17697.35,17690.25,17718.65,7.1,0.6006,0.0011,0.7696,1.0985,6.0204,4.5427,5.6413,-0.0515,59.5465,83.5735,-16.4265,3.2,23.9823,31.3563,26.958,0.8947,0.0395,1,1.3799,0.9342,1,0.039,0.071,0.0226,2.6328,-0.0908,2.6328,-2.1153,5.5075,1,0.0296,1.5323,3.9468,0.0,8.3777,6.2913,0.8042,0.0029,1.4443,66.6992,80.1394,-19.8606,1,0.343,0.5145,0.9508,0.8576,0,0.4902,2.6328,0,0.0,0.0,5.2157,10.1282,0.6763,0.0027,0.7825,57.5217,73.5683,-26.4317,0,0.4186,0.4738,0.5575,0.4738,0,0.4902,2.6328,0,0.0,0.0,9.9333,19.8667,0.75,0.0034,0.1213,100.0,71.2188,-28.7812,1,0.5113,0.1472,1.0091,0.6585,0,2.1153,8.3069,0,0,1,0,0,0,0,6.5366,0.2038,1,10.1408,10.2497,83,291,1,B_wick_recover,0,0,1,0,1,2,1,1,0.6537,3,0.7935,0,0.0,0.4902,0
2021-10-05,10:58:00,17689.2,17684.15,17704.35,5.05,0.393,0.0008,0.0518,-1.3419,1.8198,0.5121,-0.8298,-1.9494,49.1028,58.5139,-41.4861,-1.05,28.4715,17.0913,31.0197,0.9505,0.0495,1,1.0898,1.0,1,0.0283,0.0088,-0.0181,2.0394,-0.7553,2.0394,-2.3415,4.6337,1,0.0227,1.1425,3.4142,0.0,-0.147,-0.0308,0.6156,0.0028,1.4041,56.0385,65.8537,-34.1463,1,0.2638,0.5574,0.8106,0.8213,0,0.4964,2.0394,0,0.0,0.0,3.1642,8.0639,0.6292,0.0026,0.6583,54.076,71.2188,-28.7812,0,0.096,0.5975,0.5654,0.5975,0,1.4459,2.0394,0,0.0,0.0,9.9333,19.8667,0.75,0.0034,0.1213,100.0,71.2188,-28.7812,1,0.5113,0.1472,1.0091,0.6585,0,4.273,8.1144,1,0,1,0,0,0,0,6.0103,0.1577,1,12.053,10.4236,103,271,1,B_wick_recover,0,0,1,0,1,1,1,1,0.9064,1,0.7899,10,1.2841,0.4964,0
2021-10-05,11:08:00,17688.05,17682.8,17703.8,5.25,0.5054,0.0008,0.5013,-1.418,-0.0509,2.1271,0.7092,-0.1976,55.3298,70.6383,-29.3617,-1.15,32.4605,20.2622,26.1589,0.7731,0.1092,1,1.3591,0.8824,1,0.0249,0.0269,0.0079,1.8501,-0.1599,1.8958,-1.793,4.378,1,0.016,1.4601,2.1826,0.3029,-2.4701,-1.2637,0.5447,0.0027,1.5522,51.6437,59.669,-40.331,0,0.1186,0.6667,0.6719,0.6667,0,0.1713,1.8501,0,0.0,0.0,0.6078,3.0024,0.5616,0.0024,0.6647,48.8146,67.0338,-32.9662,0,0.235,0.6083,0.4178,0.6083,0,0.6281,1.8501,0,0.0,0.0,4.7,19.6,0.621,0.0029,0.5453,84.4193,63.1424,-36.8576,0,0.1713,0.2784,0.6979,0.2784,0,4.0543,2.878,1,0,1,0,0,0,0,6.0986,0.1512,1,12.7568,10.7696,113,261,2,B_wick_recover,0,0,1,0,5,0,1,1,0.571,2,0.9799,8,1.4961,0.1713,0
2021-10-05,11:13:00,17685.25,17681.9,17695.3,3.35,0.4772,0.0005,0.1955,-1.5375,-0.7879,0.8811,-0.6564,-0.5477,50.743,48.8479,-51.1521,-1.4,28.871,13.9074,21.3048,0.8382,0.1471,1,0.7985,0.9853,0,0.0158,0.0243,-0.0158,1.1625,-0.8337,1.2917,-1.7497,4.2579,0,0.018,0.7745,1.7911,0.4121,-1.4161,-1.581,0.5405,0.0026,1.4928,52.593,55.1449,-44.8551,1,0.1197,0.7606,0.5743,0.8803,0,0.5049,1.1625,0,0.0,0.0,0.6078,3.0024,0.5616,0.0024,0.6647,48.8146,67.0338,-32.9662,0,0.235,0.6083,0.4178,0.6083,0,1.3034,1.2447,0,0.0,0.0,4.7,19.6,0.621,0.0029,0.5453,84.4193,63.1424,-36.8576,0,0.1713,0.2784,0.6979,0.2784,0,4.8263,2.3016,1,0,1,0,0,0,0,5.613,0.1353,1,13.1167,10.4158,118,256,2,A_clean,1,0,0,0,1,10,0,0,0.0,4,0.8713,3,1.5383,1.8201,1
2021-10-05,11:45:00,17693.75,17688.2,17710.4,5.55,0.3711,0.001,0.2825,-1.2513,1.4229,1.0489,-0.2025,-1.3659,50.3401,36.5789,-63.4211,-10.75,35.5182,17.6274,24.3675,0.7851,0.1322,1,1.3257,0.9174,1,0.0274,0.0328,-0.0079,1.5229,-0.515,1.5229,-2.6405,4.5635,1,0.022,1.2309,2.7998,1.5987,-3.7172,1.4133,0.426,0.0018,1.0338,47.7928,35.1248,-64.8752,0,0.3817,0.2258,0.8638,0.2258,0,0.515,1.5229,0,0.3851,0.0,0.6018,2.9079,0.5726,0.0024,0.8749,49.3334,70.4846,-29.5154,0,0.5132,0.1105,0.7601,0.1105,0,2.6405,1.5229,0,0.0,0.0,4.7,19.6,0.621,0.0029,0.5453,84.4193,63.1424,-36.8576,0,0.1713,0.2784,0.6979,0.2784,0,2.6405,4.01,0,0,2,0,0,0,0,7.0998,0.1835,1,12.2383,11.5809,150,224,2,D_sl_hit,0,0,0,0,11,0,1,0,2.7172,1,1.1701,0,0.0,0.1096,0
