date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2023-10-04,11:12:00,19420.9,19417.85,19430.05,3.05,0.6574,0.0004,0.425,1.0446,3.7387,1.0829,2.1275,-0.4272,54.2854,67.6471,-32.3529,-0.45,10.8598,21.1252,21.3925,0.398,0.2245,1,0.9688,0.6224,0,0.0142,-0.0113,-0.0051,1.3643,-0.6525,1.9476,-0.6525,5.0576,1,0.0238,0.9899,5.8576,0.8333,2.932,3.8852,0.7555,0.0024,2.1097,54.6684,79.7945,-20.2055,0,0.1893,0.6068,0.7666,0.6068,0,0.6723,1.3643,0,0.0,0.0,11.6201,10.3686,0.8695,0.0021,0.9599,76.9203,54.4296,-45.5704,1,0.0534,0.5534,0.338,0.6068,0,0.6723,1.3643,0,0.0,0.0,-24.025,-14.625,0.1651,0.0049,0.1335,24.6557,6.764,-93.236,0,0.8302,0.1,1.0483,0.1,0,0.7217,13.0201,0,0,1,0,0,0,0,-5.0222,-0.1306,0,16.2924,8.9964,117,257,2,B_wick_recover,0,0,1,0,1,1,1,1,0.0791,1,0.8621,0,0.0,0.6723,0
2023-10-04,11:19:00,19422.35,19420.1,19429.1,2.25,0.7698,0.0003,0.6048,1.001,3.4467,1.325,2.3261,0.3098,57.51,79.1469,-20.8531,-0.75,10.4221,24.0667,19.0271,0.4382,0.0674,1,0.994,0.5056,1,0.0095,0.008,0.0108,1.0945,-0.4914,1.8651,-0.4914,4.4769,0,0.0065,0.9737,5.8741,1.1437,4.0256,3.3682,0.7734,0.0023,2.3987,57.3901,84.589,-15.411,1,0.2113,0.4789,0.5639,0.6901,0,0.4914,1.0945,0,0.0,0.0,-4.5644,5.7152,0.4274,0.002,0.2512,39.8435,32.2816,-67.7184,0,0.61,0.2702,0.9477,0.2702,0,0.4914,6.4107,0,0.0,0.0,-24.025,-14.625,0.1651,0.0049,0.1335,24.6557,6.764,-93.236,0,0.8302,0.1,1.0483,0.1,0,0.4914,15.0327,0,0,1,0,0,0,0,-5.3497,-0.1232,0,18.4056,10.4872,124,250,2,B_wick_recover,0,0,1,0,1,0,1,1,5.9081,1,1.0052,0,0.0,0.4914,0
2023-10-04,11:33:00,19404.2,19397.45,19424.45,6.75,0.3281,0.0022,1.4107,-5.6326,-3.4894,1.2615,-4.3711,-2.1476,45.6592,34.1424,-65.8576,-14.85,46.0198,21.4248,37.4826,0.8593,0.1407,1,1.3352,1.0,0,0.0278,0.034,0.024,1.8494,0.0,2.0868,-4.0253,5.0556,0,0.0185,1.1678,1.6585,1.19,-7.1565,-5.4179,0.3925,0.0023,0.4779,38.7241,34.1326,-65.8674,1,0.325,0.5833,0.8969,0.9083,0,0.5242,1.8494,0,0.254,0.0,-8.4915,-0.1279,0.2914,0.002,0.2997,34.3805,24.9393,-75.0607,0,0.426,0.1372,0.4493,0.1372,0,0.7319,2.0077,0,0.0,0.0,-24.025,-14.625,0.1651,0.0049,0.1335,24.6557,6.764,-93.236,0,0.8302,0.1,1.0483,0.1,0,4.0253,9.722,1,0,2,0,0,0,0,-8.3275,-0.2165,0,16.2989,5.6967,138,236,2,D_sl_hit,0,0,0,0,1,2,1,0,0.6725,1,0.7556,0,0.0,0.7319,0
2023-10-04,12:02:00,19366.8,19362.95,19378.35,3.85,0.3529,0.0026,2.0447,-8.6024,-14.3643,1.4803,-7.122,-1.2141,44.9614,42.2662,-57.7338,-9.4,69.3953,13.8889,27.238,0.4891,0.073,1,1.0161,0.562,1,0.0124,0.0248,0.0315,1.7429,-0.445,1.7429,-4.5984,6.7415,1,0.0163,0.9238,-11.8726,-3.6583,-12.543,-17.6831,0.0899,0.0042,-0.5043,30.2106,23.8849,-76.1151,1,0.4621,0.3003,1.3205,0.7624,0,1.3944,1.4463,0,-2.264,0.0,-20.2026,-15.6618,0.0938,0.0034,-0.2238,28.8989,15.2311,-84.7689,1,0.4125,0.3003,0.5771,0.7128,0,1.3944,1.4463,0,0.0,0.0,-21.7512,-25.4488,0.2199,0.0056,0.3213,28.2282,5.991,-94.009,0,0.2908,0.2068,0.5993,0.2068,0,1.8023,2.9667,1,0,0,0,0,0,0,-11.7926,-0.4088,0,12.2228,1.7429,167,207,2,D_sl_hit,0,0,0,0,1,6,1,0,0.0964,3,0.7639,0,0.0,1.3944,0
2023-10-04,12:35:00,19357.55,19351.45,19375.85,6.1,0.2845,0.0016,0.4645,-4.681,-8.6535,0.2798,-4.4013,-3.2271,45.0523,43.0,-57.0,-9.8,42.9943,16.6575,32.1821,0.6744,0.2713,1,1.1612,0.9457,0,0.0253,0.0132,0.0155,1.9354,-0.063,1.9354,-3.8527,5.5545,0,0.0199,1.2452,-13.4864,-8.9654,-16.2504,-8.5292,0.1246,0.0051,0.4796,24.2985,8.2979,-91.7021,0,0.5795,0.3874,1.1258,0.3874,0,0.7831,1.9354,0,-5.5746,0.0,-17.8416,-15.4116,0.1225,0.0041,-0.1961,27.0665,14.3243,-85.6757,1,0.0705,0.7913,0.5827,0.8618,0,1.3863,1.9354,0,0.0,0.0,-21.7512,-25.4488,0.2199,0.0056,0.3213,28.2282,5.991,-94.009,0,0.2908,0.2068,0.5993,0.2068,0,3.8527,1.9354,1,0,0,0,0,0,0,-15.9779,-0.4564,0,14.8347,1.9354,200,174,2,C_coil,0,0,0,1,3,0,0,0,0.0,3,0.8714,3,1.3953,1.1792,0
2023-10-04,13:11:00,19347.85,19342.75,19363.15,5.1,0.4254,0.0015,1.4899,-3.8511,-7.2845,2.7315,-1.1195,0.0285,53.4479,56.5476,-43.4524,-2.65,44.0524,19.5788,25.9121,0.8148,0.1296,1,1.1154,0.9444,1,0.0196,0.0184,0.0515,2.9433,-0.062,2.9433,-3.3771,4.8415,0,0.0122,1.0208,-11.6689,-15.1377,1.5814,-6.049,0.3601,0.003,0.4357,45.9138,51.5987,-48.4013,1,0.8462,0.0503,1.3451,0.8964,1,2.2514,1.2393,0,-8.8704,0.0,-14.4987,-13.5034,0.1529,0.0046,-0.338,27.7542,24.5026,-75.4974,1,0.1332,0.7972,0.8684,0.9304,0,2.2514,2.9433,0,0.0,0.0,-16.042,-35.8247,0.2855,0.0056,0.186,36.959,17.2705,-82.7295,1,0.0396,0.5672,0.7095,0.6068,0,4.3582,2.9433,1,1,0,0,0,0,0,-20.3348,-0.5063,0,17.0197,2.9433,236,138,3,A_clean,1,0,0,0,1,10,0,0,0.0,0,1.0162,2,1.2393,2.4889,1
2023-10-04,13:37:00,19351.65,19346.35,19367.55,5.3,0.409,0.0013,1.1688,-2.065,-2.9335,2.3901,0.3251,-0.3532,54.3235,51.1976,-48.8024,-1.0,27.869,23.3755,21.2887,0.9138,0.0,1,1.2964,0.9138,1,0.0233,0.0349,0.0346,1.911,-0.1118,1.911,-3.8668,4.474,0,0.0102,1.3349,-8.314,-15.6161,-1.8684,-4.2715,0.3098,0.0019,0.2125,44.5774,51.9095,-48.0905,1,0.6412,0.0,1.0294,0.6412,0,1.1176,1.8104,0,-11.5632,0.0,-12.2071,-10.8162,0.168,0.0049,0.2722,26.7019,19.3717,-80.6283,1,0.1142,0.5087,0.5567,0.6228,0,1.3187,1.911,0,0.0,0.0,-16.042,-35.8247,0.2855,0.0056,0.186,36.959,17.2705,-82.7295,1,0.0396,0.5672,0.7095,0.6068,0,3.8668,4.0344,1,0,0,0,0,0,0,-21.1554,-0.4867,0,18.4174,4.0344,262,112,3,A_clean,1,0,0,0,1,3,0,0,0.0,0,1.0125,9,1.9557,1.1176,1
2023-10-04,14:01:00,19357.35,19349.55,19380.75,7.8,0.7857,0.0006,0.2747,0.8357,-0.0506,2.4907,3.3264,-0.7167,57.0711,76.4912,-23.5088,7.6,18.3818,21.0109,24.146,0.8083,0.0,1,1.6643,0.8083,0,0.0416,-0.0044,0.0015,1.8799,-0.5778,1.8799,-0.5778,5.7981,1,0.0272,1.7482,-4.2818,-14.0438,5.9937,2.0065,0.7545,0.0013,0.3218,58.2604,78.5007,-21.4993,1,0.4469,0.5113,1.317,0.9582,0,0.802,1.8799,0,-9.4497,0.0,16.9954,-0.6544,0.5137,0.0049,0.418,59.093,55.0852,-44.9148,1,0.7035,0.1909,1.5666,0.8944,0,5.3035,1.8799,1,0.0,0.0,24.1699,-9.4637,0.7319,0.0056,0.2839,73.8297,60.0242,-39.9758,1,0.6624,0.098,1.3325,0.7603,0,12.1161,1.8799,1,0,0,0,0,0,0,-15.3413,-0.4574,0,14.2116,4.0962,286,88,3,A_clean,1,0,0,0,1,10,0,0,0.0,2,0.7744,8,1.2073,1.397,1
2023-10-05,10:07:00,19532.45,19527.35,19547.75,5.1,0.3861,0.0007,0.0785,-1.4611,0.8373,1.0321,-0.4291,-0.3069,50.9996,40.0,-60.0,-0.95,13.6672,15.7456,16.5816,0.3333,0.6667,1,1.061,1.0,1,0.0146,0.022,0.0102,1.2691,-0.2705,1.2691,-2.0909,4.8066,0,0.0111,1.0886,-0.3227,0.0,-4.1516,-2.4882,0.293,0.0011,0.2825,32.4384,52.3077,-47.6923,1,0.1719,0.1406,0.4212,0.3125,0,0.208,1.1235,0,0.0,0.0,-4.7712,7.3712,0.3024,0.0018,0.3116,55.102,42.0513,-57.9487,0,0.5736,0.1447,0.7968,0.1447,0,1.9036,2.1221,0,0.0,0.0,8.4333,16.8667,0.75,0.0026,-0.5641,100.0,96.7974,-3.2026,1,0.3294,0.6386,1.1953,0.968,1,6.5223,9.3933,1,1,0,0,0,0,0,2.2053,0.0543,1,8.1139,4.9515,52,322,1,B_wick_recover,0,0,1,0,3,0,1,1,1.5396,0,1.5999,3,3.0271,1.9036,0
2023-10-05,10:10:00,19539.35,19527.05,19576.25,12.3,0.9538,0.0007,0.0752,-0.4351,0.8337,6.7716,6.3365,1.1605,66.9106,85.2459,-14.7541,5.3,15.9168,26.2173,11.4735,0.6667,0.1787,1,2.3339,0.8454,0,0.0527,0.0353,0.0435,1.973,-0.3609,2.0853,-0.385,6.2341,1,0.0265,2.5393,-0.3227,0.0,-4.1516,-2.4882,0.293,0.0011,0.2825,32.4384,52.3077,-47.6923,1,0.1719,0.1406,0.4212,0.3125,0,-0.9464,1.973,0,0.0,0.0,-4.7712,7.3712,0.3024,0.0018,0.3116,55.102,42.0513,-57.9487,0,0.5736,0.1447,0.7968,0.1447,0,0.3609,2.743,0,0.0,0.0,8.4333,16.8667,0.75,0.0026,-0.5641,100.0,96.7974,-3.2026,1,0.3294,0.6386,1.1953,0.968,1,3.922,8.3492,0,1,0,0,0,0,0,2.8071,0.0896,1,6.2559,4.9245,55,319,1,B_wick_recover,0,0,1,0,10,0,1,1,1.1389,2,1.0298,6,1.2111,-0.0401,0
2023-10-05,10:20:00,19531.1,19523.0,19555.4,8.1,0.6356,0.0008,0.2223,-1.7707,-1.1995,3.5744,1.8037,-0.2119,56.3344,51.5012,-48.4988,-8.25,19.8196,19.419,13.0399,0.9506,0.0494,1,1.3503,1.0,1,0.0353,0.0279,0.052,1.7754,0.0,1.8588,-1.7504,5.9986,0,0.0222,1.3444,-1.241,0.0,-5.897,-4.1425,0.1632,0.0012,-0.0258,26.8164,39.8718,-60.1282,0,0.0435,0.528,0.5116,0.528,0,-0.5168,1.8588,0,0.0,0.0,-21.1296,-10.6204,0.0644,0.0032,-0.0261,33.252,8.7832,-91.2168,0,0.7021,0.126,1.2755,0.126,0,0.0,6.3515,0,0.0,0.0,8.4333,16.8667,0.75,0.0026,-0.5641,100.0,96.7974,-3.2026,1,0.3294,0.6386,1.1953,0.968,1,5.4513,7.3017,1,1,0,0,0,0,0,1.542,0.0474,1,6.5015,3.7425,65,309,1,D_sl_hit,0,0,0,0,1,1,1,0,5.593,4,0.5918,0,0.0,0.0,0
2023-10-05,10:46:00,19495.3,19488.75,19514.95,6.55,0.4416,0.0009,0.1548,-5.4829,-10.8929,0.7753,-4.7076,-1.2798,47.37,47.0588,-52.9412,-5.0,33.5051,16.8084,25.3121,0.7572,0.0,1,1.2704,0.7572,1,0.0303,0.0282,-0.0059,1.1749,-1.3218,1.1749,-4.3326,6.8088,1,0.0293,1.3741,-7.3338,0.0,13.6074,-4.8711,0.5407,0.0031,-0.2721,56.4666,64.5402,-35.4598,1,0.7727,0.1789,2.0996,0.9516,1,4.832,1.0795,1,0.0,0.0,35.2496,-2.5449,0.899,0.0046,0.1668,77.8077,96.7974,-3.2026,1,0.8728,0.0949,1.9312,0.9677,0,10.0605,1.0795,1,0.0,0.0,8.4333,16.8667,0.75,0.0026,-0.5641,100.0,96.7974,-3.2026,1,0.3294,0.6386,1.1953,0.968,1,10.0605,1.1749,1,2,0,0,0,0,0,-3.8994,-0.136,1,5.7279,1.1749,91,283,1,A_clean,1,0,0,0,1,10,0,0,0.0,0,1.7639,2,1.2778,6.2493,1
