date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2020-10-01,10:25:00,11392.15,11385.6,11411.8,6.55,0.9068,0.0009,0.6169,0.907,4.7073,5.1267,6.0337,0.7301,71.2584,99.0338,-0.9662,4.25,22.7227,29.3076,11.2464,0.985,0.0,1,1.5286,0.985,1,0.0588,0.0733,0.0496,2.3561,-0.023,2.3561,-0.839,4.3505,1,0.0297,1.6522,2.4538,0.0,2.3245,2.9343,0.7032,0.0026,1.3146,69.7169,73.9884,-26.0116,0,0.0508,0.6017,0.4513,0.6017,0,-0.9999,2.3561,0,0.0,0.0,3.7235,5.0432,0.7142,0.0023,0.7782,59.215,71.7726,-28.2274,0,0.3386,0.189,0.6025,0.189,0,0.5632,2.3561,0,0.0,0.0,9.7,19.4,0.75,0.0051,0.3965,100.0,90.3501,-9.6499,1,0.8265,0.0141,1.0148,0.8406,0,3.0916,5.0569,0,0,1,0,0,0,0,6.3671,0.2437,1,7.6888,10.3666,70,304,1,B_wick_recover,0,0,1,0,1,2,1,1,0.6781,0,1.3355,5,1.5515,0.5632,0
2020-10-01,11:58:00,11412.5,11408.1,11425.7,4.4,0.4293,0.0011,0.3064,-0.3351,3.2766,1.2959,0.9608,-1.093,53.5768,50.4167,-49.5833,2.9,16.6951,22.61,25.982,0.9348,0.0217,1,1.2047,0.9565,0,0.0373,0.0232,-0.0039,1.5845,-0.3798,1.5845,-2.8809,3.8183,1,0.0234,1.2105,7.7454,6.0817,3.0066,2.5438,0.7827,0.0034,2.3036,64.9142,66.2316,-33.7684,1,0.0882,0.5686,1.0014,0.6569,0,1.0869,1.5845,0,2.5023,0.0,13.0303,11.1507,0.8359,0.0052,2.3147,74.0997,86.4617,-13.5383,0,0.2583,0.5583,0.6461,0.5583,0,1.5583,1.5845,0,0.0,0.0,13.875,28.425,0.7617,0.0062,1.0597,100.0,86.4617,-13.5383,1,0.424,0.2304,0.9269,0.6544,0,2.8809,4.963,0,0,2,0,0,0,0,12.5842,0.4228,1,8.7605,17.1412,163,211,2,B_wick_recover,0,0,1,0,1,1,1,1,0.9297,1,1.1707,0,0.0,1.0869,0
2020-10-01,12:03:00,11413.6,11409.9,11424.7,3.7,0.6692,0.001,0.9498,-0.3405,2.4604,2.8459,2.5054,0.0594,58.6389,65.1079,-34.8921,0.65,16.7426,32.9662,29.3984,0.9221,0.039,1,0.9436,0.961,0,0.0337,0.057,0.0096,2.2181,-0.7475,2.2181,-1.1887,4.08,1,0.0328,0.93,7.0856,6.4083,0.3253,0.985,0.6961,0.0031,1.8715,58.1687,57.7488,-42.2512,0,0.3333,0.6061,0.9756,0.6061,0,0.2083,2.2181,0,3.385,0.0,6.1442,9.4906,0.7265,0.0052,2.1939,61.3199,79.4637,-20.5363,0,0.4745,0.2549,0.704,0.2549,0,0.9069,2.2181,0,0.0,0.0,9.7776,30.4224,0.6823,0.0059,0.8798,94.2005,82.4742,-17.5258,0,0.0893,0.5662,0.975,0.5662,0,2.7083,4.9755,0,0,2,0,0,0,0,12.0466,0.4325,1,8.1985,16.3113,168,206,2,A_slight_delay,0,1,0,0,2,0,0,0,0.0,3,0.8775,0,0.0,0.9069,0
2020-10-01,12:19:00,11410.75,11409.45,11414.65,1.3,0.4669,0.0011,1.4808,-0.9503,0.9142,0.9509,0.0007,-0.2874,51.9819,49.6154,-50.3846,-4.3,25.7983,25.8169,25.5382,0.4333,0.0,1,0.976,0.4333,1,0.0114,0.0324,0.0259,2.0983,-0.553,2.0983,-2.1308,3.0739,0,0.011,1.0084,5.4483,7.2494,0.1905,0.3347,0.6478,0.0022,1.0719,54.6843,57.429,-42.571,1,0.3374,0.454,0.8684,0.7914,0,0.553,2.0983,0,3.9084,0.0,2.5154,5.4225,0.6658,0.0051,2.0325,55.5041,75.5396,-24.4604,0,0.2991,0.285,0.6125,0.285,0,0.553,2.9279,0,0.0,0.0,9.7776,30.4224,0.6823,0.0059,0.8798,94.2005,82.4742,-17.5258,0,0.0893,0.5662,0.975,0.5662,0,4.5219,5.6768,1,0,2,0,0,0,0,15.0622,0.4074,1,10.8819,20.7228,184,190,2,B_wick_recover,0,0,1,0,8,0,1,1,2.505,1,1.0638,8,1.4151,-0.1789,0
2020-10-01,12:27:00,11408.25,11404.15,11420.55,4.1,0.468,0.0014,1.1038,-1.5936,-0.7043,1.9403,0.3467,-0.1069,54.9011,60.7477,-39.2523,0.65,27.534,23.8353,22.9538,0.9195,0.023,1,1.4415,0.9425,1,0.036,0.025,0.05,2.154,-0.0828,2.154,-2.999,3.0177,0,0.0178,1.4671,3.4753,7.2221,-3.7821,-1.9298,0.3826,0.0021,0.8718,44.0564,21.4286,-78.5714,0,0.0588,0.1373,0.8398,0.1373,0,1.0438,1.4912,0,3.9084,0.0,2.5154,5.4225,0.6658,0.0051,2.0325,55.5041,75.5396,-24.4604,0,0.2991,0.285,0.6125,0.285,0,1.3918,2.154,0,0.0,0.0,9.7776,30.4224,0.6823,0.0059,0.8798,94.2005,82.4742,-17.5258,0,0.0893,0.5662,0.975,0.5662,0,5.4346,4.9541,1,0,2,0,0,0,0,14.5143,0.3854,1,11.0846,20.2803,192,182,2,B_wick_recover,0,0,1,0,1,1,1,1,3.5954,1,1.8458,5,1.7397,1.0438,0
2020-10-01,12:34:00,11401.75,11399.1,11409.7,2.65,0.345,0.0015,0.8515,-2.8486,-2.3983,0.3381,-2.5105,-1.159,47.1108,46.6851,-53.3149,-3.65,31.9994,21.7498,33.6423,0.7167,0.1667,1,0.7498,0.8833,1,0.0167,0.0579,-0.0267,2.1119,-0.8748,2.1119,-2.6743,4.0011,1,0.0441,0.7194,2.4141,7.0606,-5.4656,-3.3438,0.2327,0.002,-0.3399,38.9669,27.9801,-72.0199,0,0.2929,0.7071,1.2595,0.7071,0,0.8748,2.1119,0,4.8137,0.0,8.3323,4.248,0.7771,0.0051,1.3822,64.0941,85.8731,-14.1269,1,0.2939,0.4714,1.3387,0.7653,0,4.2238,2.1119,1,0.0,0.0,9.7776,30.4224,0.6823,0.0059,0.8798,94.2005,82.4742,-17.5258,0,0.0893,0.5662,0.975,0.5662,0,5.7234,2.1119,1,0,2,0,0,0,0,9.3224,0.3282,1,8.3602,13.6712,199,175,2,A_clean,1,0,0,0,1,10,0,0,0.0,1,1.3021,4,2.9242,3.9864,1
2020-10-01,13:09:00,11406.65,11402.85,11418.05,3.8,0.3818,0.0025,1.7131,-2.9032,-1.5213,1.8634,-1.0397,-0.0708,51.2061,47.4699,-52.5301,-4.4,36.6736,26.3753,26.5653,0.7009,0.0093,1,1.2924,0.7103,1,0.0364,0.0509,0.0289,2.3795,-0.3744,2.3795,-4.3484,4.1395,1,0.0338,1.2036,1.7668,8.3185,-3.1966,-2.978,0.273,0.0018,-0.4419,45.4236,42.5837,-57.4163,1,0.2807,0.5833,1.1487,0.864,0,0.3744,2.3795,0,5.1845,0.0,-2.8033,2.7187,0.5788,0.005,1.5424,47.7362,61.6894,-38.3106,0,0.6276,0.3724,0.8134,0.3724,0,1.1233,2.3795,0,0.0,0.0,6.9259,20.8741,0.6233,0.0055,0.6318,88.5581,78.9948,-21.0052,0,0.1237,0.8449,0.8071,0.8449,0,1.3045,4.4571,0,0,2,0,0,0,0,10.1945,0.3713,1,8.0807,14.3979,234,140,3,D_sl_hit,0,0,0,0,2,0,1,0,0.7489,3,0.773,0,0.0,0.2053,0
2020-10-01,13:29:00,11397.8,11396.7,11401.1,1.1,0.3429,0.0015,1.0885,-2.7132,-3.9719,0.5506,-2.1626,-0.3971,48.0047,52.0325,-47.9675,-4.75,38.7856,19.898,30.2296,0.1429,0.1429,1,0.8901,0.2857,1,0.0083,0.0562,0.007,2.2194,-0.6358,2.2194,-2.2426,4.3254,1,0.0309,0.8157,-1.7476,6.3845,-5.8648,-4.6524,0.084,0.0022,-0.793,35.52,26.3374,-73.6626,1,0.1174,0.6599,1.3063,0.7773,0,0.6358,2.2194,0,4.5627,0.0,-5.7627,-0.805,0.5013,0.0048,1.0074,42.3929,50.7339,-49.2661,0,0.2195,0.5203,1.0302,0.5203,0,2.046,2.2194,1,0.0,0.0,6.9259,20.8741,0.6233,0.0055,0.6318,88.5581,78.9948,-21.0052,0,0.1237,0.8449,0.8071,0.8449,0,3.2945,2.2194,1,0,1,0,0,0,0,7.7102,0.2935,1,7.7334,11.733,254,120,3,B_wick_recover,0,0,1,0,1,1,1,1,0.7051,2,1.26,5,2.3582,1.8727,0
2020-10-01,13:59:00,11408.35,11398.6,11437.6,9.75,0.8484,0.0012,0.4738,-0.3491,-0.8043,6.186,5.837,1.2398,66.4952,92.2131,-7.7869,2.15,24.4509,32.3655,14.5031,0.9538,0.0462,1,2.1661,1.0,1,0.0763,0.0877,0.0732,2.4771,0.0,2.4994,-0.822,4.5012,1,0.0375,2.1127,-0.3276,5.1506,2.9987,-0.2887,0.5687,0.0021,0.2868,54.3428,55.2812,-44.7188,1,0.7982,0.2018,1.1945,1.0,0,0.0,2.4771,0,5.5317,0.0,2.7919,0.5548,0.6743,0.0047,1.4412,55.2873,61.1905,-38.8095,0,0.1037,0.7525,0.8556,0.7525,0,0.822,2.4994,0,0.0,0.0,6.9259,20.8741,0.6233,0.0055,0.6318,88.5581,78.9948,-21.0052,0,0.1237,0.8449,0.8071,0.8449,0,0.822,4.4766,0,0,1,0,0,0,0,9.753,0.3863,1,7.4314,13.6187,284,90,3,A_clean,1,0,0,0,1,5,0,0,0.0,3,0.8931,0,0.0,1.5107,0
2020-10-05,10:20:00,11541.05,11539.0,11547.2,2.05,0.3775,0.0018,1.5517,-2.0728,1.9854,1.3605,-0.7123,0.2124,50.882,50.4225,-49.5775,-7.2,32.5265,20.7519,26.7474,0.7073,0.2927,1,0.5548,1.0,1,0.0152,0.0659,0.039,2.4223,0.0,2.4223,-3.5048,3.6949,0,0.0254,0.5671,1.5262,0.0,-2.3353,0.046,0.4551,0.0026,0.3575,59.1517,81.0445,-18.9555,1,0.0618,0.7472,0.4932,0.809,0,-0.0135,2.4223,0,0.0,0.0,-7.5136,0.5802,0.2092,0.0031,0.0308,50.6248,66.6667,-33.3333,0,0.5354,0.3308,0.6923,0.3308,0,0.0947,5.264,0,0.0,0.0,-2.6333,-5.2667,0.25,0.0014,-0.3079,0.0,82.1406,-17.8594,0,0.2438,0.5725,0.6833,0.5725,0,3.5048,5.264,1,0,1,0,0,0,0,14.4118,0.4635,1,20.9614,17.4836,65,309,1,B_wick_recover,0,0,1,0,10,0,1,1,4.7092,0,1.8187,4,1.4479,0.0947,0
