date,time,entry,sl,tgt_1_3,risk_pts,1m_bb_pct_b,1m_bb_width,1m_bb_lbr,1m_ema9_vs_21,1m_ema21_vs_50,1m_close_vs_ema9,1m_close_vs_ema21,1m_ema9_slope,1m_rsi14,1m_stoch_k,1m_will_r,1m_mom10,1m_adx,1m_plus_di,1m_minus_di,1m_body_ratio,1m_lwr_ratio,1m_is_bull,1m_range_vs_atr,1m_close_pos,1m_hh_hl,1m_ret1,1m_ret3,1m_ret5,1m_d5l,1m_d5h,1m_d20l,1m_d20h,1m_atr14,1m_atr_exp,1m_vol5,1m_effort,5m_ema9_vs_ema21,5m_ema21_vs_ema50,5m_close_vs_ema9,5m_ema9_slope,5m_bb_pct_b,5m_bb_width,5m_bb_lower_breach_atr,5m_rsi14,5m_stoch_k,5m_will_r,5m_is_bullish,5m_body_ratio,5m_lower_wick_ratio,5m_range_vs_atr,5m_close_pos,5m_signal_active,5m_dist_to_prev_high_atr,5m_dist_to_prev_low_atr,5m_room_to_tgt3,15m_ema9_vs_ema21,15m_ema21_vs_ema50,15m_close_vs_ema9,15m_ema9_slope,15m_bb_pct_b,15m_bb_width,15m_bb_lower_breach_atr,15m_rsi14,15m_stoch_k,15m_will_r,15m_is_bullish,15m_body_ratio,15m_lower_wick_ratio,15m_range_vs_atr,15m_close_pos,15m_signal_active,15m_dist_to_prev_high_atr,15m_dist_to_prev_low_atr,15m_room_to_tgt3,1h_ema9_vs_ema21,1h_ema21_vs_ema50,1h_close_vs_ema9,1h_ema9_slope,1h_bb_pct_b,1h_bb_width,1h_bb_lower_breach_atr,1h_rsi14,1h_stoch_k,1h_will_r,1h_is_bullish,1h_body_ratio,1h_lower_wick_ratio,1h_range_vs_atr,1h_close_pos,1h_signal_active,1h_dist_to_prev_high_atr,1h_dist_to_prev_low_atr,1h_room_to_tgt3,tf_conf,tr_align,5m15m_both,15m1h_both,all3tf_sig,all3tf_up,price_vs_open_atr,price_vs_open_pct,open30_dir,open30_rng_atr,day_range_so_far,mins_open,mins_close,session,post_pattern,post_A_clean,post_A_delay,post_B_wick,post_C_coil,bars_to_ema9,consec_above_ema9,broke_sl,broke_sl_recovered,max_dd_atr,n_small_candles,range_compress,breakout_bar,breakout_str,pts5bars_atr,label
2024-01-02,11:20:00,21589.05,21580.0,21616.2,9.05,0.4324,0.0018,0.8607,-5.5713,-12.8594,4.2572,-1.314,-0.6548,52.4571,55.0725,-44.9275,-1.95,33.713,22.4949,18.5608,0.7383,0.1075,1,1.2314,0.8458,1,0.0352,0.0426,0.0438,1.9679,-0.1899,1.9679,-2.7562,8.6896,0,0.0297,1.2515,-28.4698,-7.7574,-20.9309,-13.4279,0.2262,0.0088,1.3997,27.0262,22.8117,-77.1883,0,0.3849,0.5994,0.6611,0.5994,0,-0.1438,1.9679,0,0.0,0.0,-34.2478,-31.9143,0.3083,0.0101,0.7901,33.9691,21.8555,-78.1445,1,0.3415,0.4515,0.6869,0.7931,0,2.0081,1.9679,0,0.0,0.0,-11.8875,-22.3125,0.2184,0.0026,-0.2132,0.0,23.4809,-76.5191,0,0.2822,0.6313,0.564,0.6313,0,3.6193,1.9679,1,0,0,0,0,0,0,-18.6774,-0.7462,0,6.5135,3.8437,125,249,2,A_clean,1,0,0,0,1,5,0,0,0.0,2,0.7641,0,0.0,2.0081,1
2024-01-02,11:43:00,21594.5,21585.95,21620.15,8.55,0.4453,0.0013,0.4307,-0.654,-4.1909,0.3298,-0.3242,-4.7481,49.9228,41.5123,-58.4877,-0.55,30.2652,22.519,35.7026,1.0,0.0,1,0.8481,1.0,0,0.038,-0.0477,-0.0542,1.2747,-1.8798,1.3342,-1.8798,10.0809,1,0.0503,0.8321,-18.4088,-14.4456,-2.9979,-1.1199,0.377,0.0046,0.8804,42.8498,64.2475,-35.7525,0,0.356,0.5194,1.2721,0.5194,0,1.7905,1.2747,0,-4.6938,0.0,-28.7183,-29.1815,0.3167,0.0098,1.0669,33.2737,21.0303,-78.9697,0,0.071,0.5139,0.6801,0.5139,0,1.8798,1.3342,0,0.0,0.0,-11.8875,-22.3125,0.2184,0.0026,-0.2132,0.0,23.4809,-76.5191,0,0.2822,0.6313,0.564,0.6313,0,2.5791,2.2369,1,0,0,0,0,0,0,-15.5592,-0.7211,0,5.6146,3.8538,148,226,2,A_clean,1,0,0,0,1,1,0,0,0.0,6,0.5496,0,0.0,0.4464,1
2024-01-02,12:52:00,21635.6,21632.0,21646.4,3.6,0.2891,0.0009,0.3898,-0.7589,6.618,0.0613,-0.6977,-2.3666,47.5344,36.4066,-63.5934,-8.85,28.1421,17.8183,24.2528,0.4184,0.3163,1,0.8778,0.7347,1,0.0092,0.0166,-0.0067,1.3794,-0.3852,1.3794,-2.4095,5.582,1,0.0181,0.9167,5.8492,-13.0575,6.2598,4.7695,0.7948,0.0036,3.443,60.2426,82.2542,-17.7458,1,0.4356,0.3258,0.8798,0.7614,0,0.9853,1.3794,0,-11.9731,0.0,2.0637,5.8826,0.4769,0.0083,2.1659,48.3385,38.3205,-61.6795,0,0.5859,0.2841,0.624,0.2841,0,1.5048,2.5618,0,0.0,0.0,5.7804,-14.8304,0.6358,0.0024,0.0678,48.4352,36.059,-63.941,1,0.5277,0.0359,0.6432,0.5635,0,2.4095,6.3328,1,0,1,0,0,0,0,-20.7361,-0.5322,0,10.1397,14.3227,217,157,2,D_sl_hit,0,0,0,0,1,3,1,0,2.7051,0,1.0373,0,0.0,0.9853,0
2024-01-02,13:07:00,21620.4,21614.9,21636.9,5.5,0.355,0.0017,1.1261,-5.8948,-2.0841,2.1011,-3.7937,-1.538,48.405,47.4619,-52.5381,-7.9,49.4473,17.3501,33.3335,0.8103,0.1379,1,0.8449,0.9483,1,0.0197,0.0523,0.0143,2.7239,-0.0437,2.7239,-3.0153,6.8651,1,0.0248,0.8351,0.9781,-14.358,-6.5934,-6.7968,0.495,0.0032,1.3488,45.2423,36.9877,-63.0123,1,0.4848,0.0,1.2093,0.4848,0,1.2964,1.8135,0,-13.4739,0.0,-9.429,2.0161,0.4031,0.008,1.645,42.4538,31.6921,-68.3079,0,0.4873,0.442,0.7839,0.442,0,1.2964,2.7239,0,0.0,0.0,3.6037,-4.9537,0.6299,0.0022,0.0461,41.7229,36.4341,-63.5659,1,0.0283,0.6302,0.5941,0.6585,0,3.2046,2.7239,1,0,1,0,0,0,0,-19.0748,-0.602,0,8.2446,9.4318,232,142,3,B_wick_recover,0,0,1,0,1,1,1,1,0.335,1,1.0663,3,1.2673,1.2964,0
2024-01-02,13:54:00,21635.0,21629.75,21650.75,5.25,0.6072,0.0006,0.4185,1.2154,2.9536,1.8149,3.0304,-1.3264,55.0854,56.8513,-43.1487,2.3,26.0198,33.6628,24.8543,0.6325,0.0,1,1.4338,0.6325,0,0.0236,-0.0076,0.0074,1.6843,-0.7083,1.6843,-1.2783,5.7889,1,0.0247,1.5916,3.1674,-9.7288,4.975,3.6668,0.6381,0.0017,1.021,59.7273,78.7234,-21.2766,1,0.2238,0.4801,0.9954,0.704,0,0.7083,1.6843,0,-13.2366,0.0,2.8331,2.3378,0.4889,0.0074,2.6045,50.0017,77.9979,-22.0021,0,0.2383,0.2347,0.4816,0.2347,0,0.7083,1.6843,0,0.0,0.0,3.6037,-4.9537,0.6299,0.0022,0.0461,41.7229,36.4341,-63.5659,1,0.0283,0.6302,0.5941,0.6585,0,1.2783,5.7524,0,0,1,0,0,0,0,-20.0988,-0.5349,0,9.7773,13.7073,279,95,3,B_wick_recover,0,0,1,0,3,0,1,1,0.8983,2,0.824,10,1.8052,-0.0173,0
2024-01-02,13:57:00,21632.25,21627.1,21647.7,5.15,0.4478,0.0005,-0.0087,0.415,2.4993,0.086,0.501,-1.0211,50.0209,50.5415,-49.4585,-2.15,19.4295,22.7578,23.6041,0.7944,0.1682,1,0.9598,0.9626,0,0.0169,-0.0127,0.0143,1.2558,-1.0405,1.2558,-1.8209,5.5741,1,0.0178,0.9862,2.7131,-9.2624,-1.22,2.0934,0.4787,0.0017,1.1266,50.3442,65.8477,-34.1523,0,0.6201,0.2849,0.6747,0.2849,0,0.4754,1.1302,0,-13.2366,0.0,2.8331,2.3378,0.4889,0.0074,2.6045,50.0017,77.9979,-22.0021,0,0.2383,0.2347,0.4816,0.2347,0,1.2289,1.2558,0,0.0,0.0,3.6037,-4.9537,0.6299,0.0022,0.0461,41.7229,36.4341,-63.5659,1,0.0283,0.6302,0.5941,0.6585,0,1.8209,5.4807,0,0,1,0,0,0,0,-21.3668,-0.5476,0,10.1541,13.7422,282,92,3,B_wick_recover,0,0,1,0,4,0,1,1,0.4575,3,0.7786,7,1.8747,0.7983,0
2024-01-02,14:01:00,21635.8,21629.75,21653.95,6.05,0.7687,0.0006,0.7108,0.1629,1.996,4.1892,4.3521,0.3397,59.6576,76.1733,-23.8267,-0.85,16.5639,32.3231,16.9645,0.968,0.0,1,1.2223,0.968,1,0.027,0.0375,0.0333,1.9263,-0.0391,2.0632,-0.6454,5.1134,0,0.018,1.1405,2.4915,-8.747,0.184,0.9848,0.5245,0.0017,1.0384,52.274,69.4103,-30.5897,1,0.177,0.2675,0.9263,0.4444,0,0.176,2.2001,0,-9.6167,0.0,29.3465,9.9803,0.6925,0.0073,2.3346,64.7181,93.7759,-6.2241,1,0.7888,0.0742,1.4237,0.863,0,6.3656,2.2001,1,0.0,0.0,25.6248,12.9017,0.9478,0.0034,0.451,65.9265,52.8382,-47.1618,1,0.5317,0.0516,0.8878,0.5833,0,10.1204,2.2001,1,0,1,0,0,0,0,-22.5974,-0.5312,0,11.0689,15.6744,286,88,3,B_wick_recover,0,0,1,0,1,1,1,1,1.0169,2,1.1147,3,2.0436,0.176,0
2024-01-02,14:06:00,21633.05,21629.45,21643.85,3.6,0.5814,0.0006,0.69,-0.0559,1.5306,1.8619,1.8059,0.0152,54.484,62.963,-37.037,4.45,14.6405,20.8701,22.1402,0.9,0.0,1,0.7493,0.9,0,0.0146,0.0264,-0.0127,1.5922,-0.6837,1.5922,-1.1333,5.3384,1,0.0186,0.7737,3.8014,-7.5472,11.2672,2.5578,0.8633,0.0018,1.3395,66.6227,99.5277,-0.4723,1,0.9156,0.0714,1.1474,0.987,0,2.0605,0.8242,1,-9.6167,0.0,29.3465,9.9803,0.6925,0.0073,2.3346,64.7181,93.7759,-6.2241,1,0.7888,0.0742,1.4237,0.863,0,6.6125,1.5922,1,0.0,0.0,25.6248,12.9017,0.9478,0.0034,0.451,65.9265,52.8382,-47.1618,1,0.5317,0.0516,0.8878,0.5833,0,10.2091,1.5922,1,0,1,0,0,0,0,-22.1603,-0.5439,0,10.6025,14.4988,291,83,3,A_clean,1,0,0,0,1,10,0,0,0.0,1,1.1914,3,1.4798,4.9078,1
2024-01-03,10:07:00,21583.1,21573.75,21611.15,9.35,0.6188,0.0012,0.5723,-2.0187,-8.4321,4.0824,2.0637,-2.6871,54.0684,57.1205,-42.8795,-8.25,19.2948,28.875,31.3449,0.867,0.1277,1,0.8755,0.9947,0,0.0429,-0.006,0.0392,1.6997,-1.2759,2.0769,-1.2759,10.7372,1,0.0468,0.8991,-2.1387,0.0,-3.5808,-3.2661,0.4017,0.0035,0.2761,38.0931,24.2311,-75.7689,1,0.0282,0.8169,0.7365,0.8451,0,0.6147,1.6997,0,0.0,0.0,-4.9908,-32.9592,0.46,0.0042,0.3978,21.7195,24.6883,-75.3117,0,0.0876,0.6745,0.6374,0.6745,0,1.2759,1.6997,0,0.0,0.0,-8.3333,-16.6667,0.25,0.0023,-0.1523,0.0,17.7215,-82.2785,0,0.447,0.422,0.7367,0.422,0,1.2759,4.1305,0,0,0,0,0,0,0,-7.2645,-0.3601,0,11.204,2.4587,52,322,1,A_clean,1,0,0,0,1,5,0,0,0.0,7,0.5663,0,0.0,1.0245,0
2024-01-03,10:25:00,21559.5,21549.55,21589.35,9.95,0.3064,0.0031,1.1181,-9.5963,-11.3374,1.7329,-7.8634,-5.139,46.0373,41.2935,-58.7065,-25.85,42.6571,20.0676,34.7043,1.0,0.0,1,1.08,1.0,1,0.0522,0.0729,0.0587,2.2523,0.0,2.2523,-3.7557,9.2127,0,0.0286,1.063,-7.2573,0.0,-28.3358,-12.8451,0.0429,0.004,-0.1787,19.4392,6.8716,-93.1284,0,0.5721,0.4279,0.6813,0.4279,0,0.1574,2.2523,0,0.0,0.0,-21.8333,-19.8667,0.2542,0.0043,0.0142,12.8008,16.4919,-83.5081,0,0.4826,0.4537,0.9499,0.4537,0,3.2021,2.2523,0,0.0,0.0,-8.3333,-16.6667,0.25,0.0023,-0.1523,0.0,17.7215,-82.2785,0,0.447,0.422,0.7367,0.422,0,4.0488,2.2523,1,0,0,0,0,0,0,-11.0283,-0.469,0,13.0581,2.2523,70,304,1,A_clean,1,0,0,0,1,3,0,0,0.0,1,0.8532,0,0.0,1.6716,1
